A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
-1.195438,-0.930606,3.228957,3.228935,0.673909,0.541106,0.126921,0.768805,-0.776941,-0.177321,-0.770913,-1.00697,1.00697,-0.775865,-1.009829,0.515992,-0.984705,1.979393,0.192996,-2.288666,-1.306792,1.654228,1.889834,0.915808,-1.775397,-0.181742,1.455624,3
-0.584343,-0.680299,-0.364071,-0.364096,-0.437273,-0.383448,-0.186588,-0.506729,1.097927,0.15581,-0.802011,-1.00697,1.00697,-0.575579,0.478041,0.982393,0.580758,-0.6184,0.74778,1.04358,-1.306792,-1.268121,-1.343071,-1.809525,-0.866662,0.636949,-1.549513,4
-0.595617,-0.680299,-0.110046,-0.110072,-0.429588,-0.346168,-0.169836,-0.496584,1.206093,0.266854,-0.786462,-1.00697,1.00697,-0.575579,0.447904,0.575533,0.388161,-0.539346,0.094199,-0.821157,-1.306792,-0.694415,0.159056,-1.776227,-0.978463,0.674415,-1.346924,4
0.098912,0.01601,-0.144313,-0.144337,-0.425863,-0.372264,-0.174622,-0.49399,0.160493,-0.232843,-0.786462,-1.00697,1.00697,-0.575579,2.135571,-0.49009,1.736749,-0.570089,0.995891,1.04358,-0.1719,-0.549602,-1.319678,-1.760419,-0.195622,-0.102648,-1.331826,4
0.265779,0.177571,-0.096893,-0.096921,-0.437273,-0.390905,-0.188981,-0.506744,0.62921,0.599984,-0.770913,-1.00697,1.00697,-0.575579,2.398989,0.109895,0.002561,-0.6184,1.741116,1.04358,-1.306792,-1.268121,-1.343071,-1.825334,-1.2023,0.616135,-1.569527,4
1.623268,1.540607,-0.800644,-0.800667,-0.43867,-0.402089,-0.186588,-0.508549,1.242148,0.100288,-0.786462,-1.00697,1.00697,-0.575579,-0.888909,-0.299255,1.736749,-0.66671,1.741116,-0.075374,-0.1719,-2.571205,-1.379767,-1.825334,-0.195622,0.656376,-1.601829,4
1.447381,1.367668,0.178112,0.178083,-0.437273,-0.383448,-0.184195,-0.506458,1.386368,0.599984,-0.786462,-1.00697,1.00697,-0.575579,-0.472573,0.400728,1.062252,-0.635967,0.251112,0.110932,-1.306792,-1.268121,-1.353173,-1.809525,-0.58716,1.006054,-1.563909,4
0.55216,0.464287,-0.429212,-0.429237,-0.436807,-0.387176,-0.184195,-0.505695,1.530589,0.599984,-0.786462,-1.00697,1.00697,-0.575579,1.702864,0.65492,1.736749,-0.635967,0.623501,1.04358,-0.1719,-1.207694,-1.353173,-1.796604,-0.195622,1.151753,-1.546705,4
0.008713,-0.084113,-0.264002,-0.264028,-0.43704,-0.387176,-0.186588,-0.506332,0.737375,0.711028,-0.786462,-1.00697,1.00697,-0.575579,1.916427,0.145772,1.062252,-0.635967,0.623501,1.04358,-1.306792,-1.236963,-1.353173,-1.809525,-0.58716,0.754896,-1.563909,4
1.282768,1.206106,0.047197,0.04717,-0.434944,-0.368536,-0.181802,-0.503098,1.386368,0.711028,-0.770913,-1.00697,1.00697,-0.575579,-0.074097,0.927433,1.230978,-0.603028,0.021777,1.04358,-1.306792,-2.522226,-1.334312,-1.78569,-0.489217,1.126082,-1.485963,4
1.697682,1.627077,-0.900139,-0.900141,-0.392797,-0.3238,-0.105219,-0.458653,0.304713,-0.343886,-0.825334,-1.00697,1.00697,0.826427,-1.124051,-0.029796,-1.375564,-0.587657,-1.119978,1.04358,0.962991,-2.415888,-1.326595,0.672233,1.611042,-0.435675,-0.017276,5
1.704447,1.624801,-0.001587,-0.001591,-0.407467,-0.34244,-0.086074,-0.468778,0.917651,0.100288,-0.81756,-1.00697,1.00697,-0.775865,-1.113261,-0.307652,-1.869602,-0.651339,-1.611729,0.924412,0.962991,-0.141835,-1.365134,0.789208,1.897825,0.473905,-0.714578,5
0.121461,0.029663,0.16209,0.162076,-0.411426,-0.346168,-0.124365,-0.477145,0.521044,-0.288364,-0.739815,-1.00697,1.00697,0.425854,2.175381,-0.740466,-1.526082,-0.635967,-1.317573,1.04358,0.962991,-0.206275,-1.353173,0.509578,1.698651,-0.09571,-0.948065,5
0.116951,0.047867,0.201533,0.201578,-0.207212,-0.047925,0.122135,-0.200797,0.881596,0.711028,-0.755364,-1.00697,1.00697,0.425854,2.169428,0.896899,-1.826308,-0.475664,-2.006918,1.04358,0.962991,0.853447,0.347673,1.546689,1.872693,0.739632,1.455624,5
1.697682,1.631628,-0.887857,-0.887836,-0.302683,-0.211959,-0.004705,-0.358833,0.304713,-0.288364,-0.825334,-1.00697,1.00697,0.826427,-1.135213,-0.617568,-1.759951,-0.554718,-1.835252,1.04358,0.962991,0.584474,0.101973,1.190054,1.834174,-0.405148,1.387509,5
1.936708,1.929721,2.400801,2.400758,-0.409796,-0.241783,-0.167443,-0.468912,1.061872,0.711028,1.483668,1.50851,-1.50851,-0.195034,-0.404486,0.919799,-1.410362,-0.253874,0.695029,-1.108169,-1.306792,-0.178776,0.879547,-1.776227,-2.022486,0.937367,-0.383131,5
1.699937,1.624801,-0.049283,-0.049299,-0.418411,-0.346168,-0.138724,-0.482821,0.953706,0.15581,-0.81756,-1.00697,1.00697,-0.775865,-1.113261,0.240427,-1.176493,-0.6184,-1.082427,1.04358,0.962991,-0.344361,-1.343071,0.357037,1.495483,0.459335,-1.002838,5
1.271494,1.190177,-0.778797,-0.778817,-0.433547,-0.383448,-0.179409,-0.502253,0.737375,0.15581,1.856841,1.50851,-1.50851,0.425854,1.206908,-0.617568,0.725206,-0.655731,0.251112,1.04358,0.962991,-0.912874,-1.353173,-1.776227,0.391567,0.362202,-1.510891,6
0.364998,0.277694,1.355544,1.355509,-0.426794,-0.37972,-0.174622,-0.49527,0.232603,-0.621495,1.623608,-1.00697,1.00697,-0.775865,2.035858,-2.180125,0.522898,-0.640359,0.399978,1.04358,0.962991,-0.582176,-1.343071,-1.760419,0.509005,-0.173416,-1.439968,6
1.109136,1.030891,-0.032409,-0.032431,-0.420041,-0.372264,-0.162656,-0.486719,0.304713,0.266854,1.810194,1.50851,-1.50851,-0.375292,1.496743,-1.25343,-0.151598,-0.62938,0.251112,1.04358,0.962991,-0.382836,-1.334312,-0.004818,0.900543,0.01738,-1.252125,6
-1.159359,-1.260557,0.20784,0.207813,-0.42726,-0.375992,-0.174622,-0.494119,0.809486,0.211332,-0.802011,-1.00697,1.00697,-0.775865,-0.921278,-1.962573,0.522898,-0.6184,0.115657,1.04358,0.962991,-0.599289,-1.343071,-1.760419,0.509005,0.451703,-1.439968,6
0.906189,0.837472,0.521788,0.521759,-0.419343,-0.364808,-0.172229,-0.488388,-0.344279,-0.621495,1.794645,1.50851,-1.50851,-0.375292,1.865455,-0.493143,1.114043,-0.563501,1.421925,1.04358,-1.306792,-0.365959,0.211458,-0.224574,-0.557096,-0.570274,-1.153112,6
1.370712,1.2903,-0.659663,-0.659685,-0.435177,-0.394633,-0.184195,-0.50437,0.737375,0.15581,1.825743,1.50851,-1.50851,0.425854,1.00153,-0.829013,1.736749,-0.655731,1.741116,1.04358,-0.1719,-1.039394,-1.353173,-1.796604,-0.195622,0.299759,-1.546705,6
0.432647,0.368715,-0.556357,-0.556375,-0.39955,-0.34244,-0.160263,-0.467982,-1.245658,-0.232843,1.825743,1.50851,-1.50851,0.025281,2.11734,-0.523677,1.498834,-0.512995,1.070547,1.04358,-1.306792,-0.033254,0.387541,0.040863,-0.333729,-0.670182,-0.476175,6
1.122666,1.074126,0.767358,0.76733,-0.414686,-0.267879,-0.148297,-0.485289,-0.091893,-0.788061,-0.739815,1.50851,-1.50851,0.025281,0.260758,1.73352,0.580758,-0.394414,-0.382352,-0.554846,-1.306792,-0.266112,0.526022,-0.004818,-0.866662,-0.936603,-0.225483,6
-0.895528,-0.901025,-0.437813,-0.437828,-0.323407,-0.107573,-0.100433,-0.370597,0.448934,-0.177321,1.825743,1.50851,-1.50851,0.025281,-0.469969,0.821329,-0.455061,-0.111139,-0.144077,-1.549037,-1.306792,0.501268,1.068164,0.266492,-1.467944,0.076354,1.432802,6
1.262474,1.231137,-0.778689,-0.778709,-0.414918,-0.252967,-0.160263,-0.47589,1.278203,0.599984,-0.739815,-1.00697,1.00697,0.425854,-0.115767,1.079338,-1.008982,-0.282422,0.115657,-1.404132,-1.306792,-0.270715,0.71479,-1.767891,-1.789489,0.943611,-0.591338,6
0.389802,0.316378,-0.878635,-0.878647,-0.403276,-0.338712,-0.143511,-0.469143,0.016272,-0.343886,1.794645,1.50851,-1.50851,-0.375292,2.041811,0.148062,0.081461,-0.563501,0.038318,0.800208,0.962991,-0.081526,0.211458,0.266492,0.765254,-0.297608,-0.395069,6
0.522845,0.446083,-0.865992,-0.86601,-0.418178,-0.364808,-0.172229,-0.486469,-0.019783,-0.232843,-0.786462,-1.00697,1.00697,2.428719,1.746767,-1.710671,1.736749,-0.554718,0.783097,1.04358,-0.1719,-0.339168,0.101973,-0.224574,-0.195622,-0.420411,-1.247911,6
-0.41522,-0.489156,-0.172404,-0.172422,-0.387209,-0.3238,-0.15069,-0.453362,-0.704831,-0.232843,1.825743,1.50851,-1.50851,0.025281,0.465763,-1.038932,0.927515,-0.526171,0.131751,1.04358,0.962991,0.100347,0.347673,-1.711312,0.274129,-0.515463,-0.19599,6
0.2297,0.175296,-0.434207,-0.434223,-0.37347,-0.312616,-0.145904,-0.446604,-1.498045,-0.343886,1.950134,1.50851,-1.50851,0.425854,1.694307,-0.559554,1.368952,-0.449313,0.783097,0.535016,-1.306792,0.216953,0.556527,-1.711312,-0.409125,-1.1274,0.453911,6
-1.145829,-1.240077,1.312477,1.312444,-0.421206,-0.375992,-0.169836,-0.48757,0.376824,0.15581,1.46812,1.50851,-1.50851,0.025281,-0.949555,-0.935117,1.062252,-0.598636,1.334751,1.04358,0.962991,-0.412106,-1.319678,-0.162905,0.195915,0.15406,-1.252125,6
1.199335,1.146942,1.614039,1.614012,-0.373703,-0.204502,-0.119579,-0.428083,0.521044,0.211332,-0.724267,1.50851,-1.50851,0.025281,0.095191,0.006081,0.64752,-0.427353,-1.23934,-0.143071,0.962991,0.215182,0.46033,-1.692713,0.436663,0.290046,0.69091,6
-0.487379,-0.546044,0.668586,0.668579,-0.294067,-0.245511,-0.076501,-0.342117,0.232603,0.15581,-0.739815,-1.00697,1.00697,-0.775865,0.702394,0.365614,-0.484598,-0.361475,-0.494114,1.04358,0.962991,-2.358765,0.585672,0.862297,1.093845,-0.156071,1.445091,6
-0.651992,-0.744014,-0.682838,-0.682858,-0.425397,-0.375992,-0.174622,-0.493278,0.412879,-0.288364,-0.662071,-1.00697,1.00697,-0.775865,0.293127,-1.210683,1.332132,-0.587657,0.928387,1.04358,0.962991,-0.534023,-1.326595,-1.760419,0.039253,-0.047838,-1.369395,6
-0.586598,-0.671197,-0.589919,-0.58992,-0.353212,-0.293975,-0.09086,-0.420021,-0.921162,0.100288,-0.739815,-1.00697,1.00697,0.425854,0.462415,-0.85802,-1.230307,-0.539346,-1.103885,1.04358,0.962991,0.35138,0.159056,0.773546,1.526721,-0.716667,0.858388,6
-1.035336,-1.117199,-0.924097,-0.924112,-0.39955,-0.357352,-0.15787,-0.468771,-0.56061,-0.288364,1.810194,1.50851,-1.50851,0.025281,-0.741573,-0.856493,1.260919,-0.53715,1.461712,1.04358,0.962991,-0.033254,0.305389,0.083933,0.080826,-0.766621,-0.574134,6
-0.08825,-0.172859,1.174784,1.174751,-0.42563,-0.364808,-0.174622,-0.492961,0.448934,0.100288,1.452571,1.50851,-1.50851,0.025281,1.170818,-0.566424,1.736749,-0.598636,0.463906,1.04358,-0.1719,-0.541812,-1.319678,-1.760419,-0.195622,0.147816,-1.331826,6
1.244434,1.187902,-0.923839,-0.923859,-0.423301,-0.349896,-0.179409,-0.485122,1.638754,1.099681,1.856841,1.50851,-1.50851,0.125424,1.211,0.206076,-0.405293,-0.512995,1.492559,1.04358,-1.306792,-0.469465,0.387541,-1.776227,-1.439055,1.590239,-1.184009,6
1.684152,1.617975,0.363795,0.363779,-0.388839,-0.3238,-0.124365,-0.457009,-0.272169,-0.232843,-0.739815,-1.00697,1.00697,0.425854,-1.043314,-0.54276,-0.87384,-0.554718,-0.762342,1.04358,0.962991,0.08465,0.101973,0.509578,1.319796,-0.699322,-0.074507,6
2.035927,1.982058,-0.229659,-0.229682,-0.414453,-0.349896,-0.169836,-0.477683,0.593155,0.599984,1.825743,1.50851,-1.50851,-0.375292,-0.333795,-0.802296,0.657635,-0.539346,0.995891,0.577536,-1.306792,-0.261628,0.305389,-0.224574,-0.822036,0.477374,-1.051291,6
2.020142,1.966129,-0.289544,-0.28956,-0.383949,-0.34244,-0.143511,-0.454269,-1.029327,-0.677017,1.530315,1.50851,-1.50851,0.025281,-0.452482,-0.948857,0.329491,-0.532758,0.623501,1.04358,0.962991,0.13056,0.305389,0.297979,0.621275,-0.911626,-0.051334,6
-0.164919,-0.247951,-0.793799,-0.793814,-0.407467,-0.353624,-0.153083,-0.472463,0.124438,0.100288,-0.802011,-1.00697,1.00697,-0.775865,1.498603,-0.787793,0.032907,-0.554718,0.163491,1.04358,0.962991,-0.141835,0.101973,0.162569,0.793439,-0.085303,-0.828688,6
1.400027,1.335811,-0.645095,-0.645114,-0.41748,-0.334984,-0.167443,-0.482839,0.845541,-0.288364,-0.802011,-1.00697,1.00697,-0.775865,-0.405602,-0.0901,1.736749,-0.521779,-0.087749,1.04358,-0.1719,-0.323707,0.211458,-0.106294,-0.195622,0.198464,-1.032331,6
-0.600127,-0.693952,-0.465158,-0.46518,-0.429123,-0.37972,-0.177015,-0.497276,0.268658,0.211332,1.794645,1.50851,-1.50851,1.427287,0.108585,-0.935117,1.287219,-0.62938,0.847024,1.04358,0.962991,-0.673879,-1.334312,-1.767891,0.065325,0.115207,-1.432945,6
0.84756,0.778308,-0.149958,-0.149981,-0.416083,-0.36108,-0.169836,-0.485777,-0.704831,-0.621495,1.794645,1.50851,-1.50851,-0.375292,1.980049,-0.764129,1.425598,-0.563501,1.145204,1.04358,-1.306792,-0.294084,0.211458,-0.162905,-0.376242,-0.750663,-1.093775,6
-1.06014,-1.146781,-0.104921,-0.104943,-0.408399,-0.349896,-0.165049,-0.474229,0.196548,-0.177321,1.281533,1.50851,-1.50851,-0.175006,-0.771338,-1.399992,1.447852,-0.556914,0.499222,1.04358,0.962991,-0.156352,0.211458,-0.053761,-0.027921,-0.191455,-0.968078,6
0.579219,0.49842,0.457544,0.457516,-0.425397,-0.368536,-0.172229,-0.491503,0.989762,0.211332,-0.848657,-1.00697,1.00697,-0.775865,1.593478,-0.694665,1.001155,-0.585461,0.365556,1.04358,0.962991,-0.534023,-1.326595,-0.224574,0.231382,0.53149,-1.335337,6
0.651378,0.603093,-0.908156,-0.908161,-0.309901,-0.282791,-0.117185,-0.365533,-0.055838,0.15581,-1.190732,-1.00697,1.00697,-0.775865,1.176027,-1.023665,0.427813,-0.346104,0.126833,1.04358,0.962991,0.556975,0.585672,0.574999,0.564201,-0.355887,1.317989,6
-0.449045,-0.539217,-0.296706,-0.29673,-0.43215,-0.375992,-0.179409,-0.500933,0.412879,-0.288364,1.794645,1.50851,-1.50851,-0.375292,0.403629,0.442712,1.287219,-0.616204,0.928387,1.04358,-1.306792,-0.824712,-1.326595,-1.776227,-0.456569,0.112432,-1.432945,6
1.113646,1.039993,-0.155156,-0.15518,-0.42563,-0.368536,-0.174622,-0.493003,0.484989,0.266854,1.281533,1.50851,-1.50851,-0.175006,1.28132,-0.566424,1.736749,-0.59644,0.709334,1.04358,-0.1719,-0.541812,-1.319678,-1.760419,-0.195622,0.13394,-1.331826,6
-1.053375,-1.133128,-0.345255,-0.345273,-0.398153,-0.34244,-0.155477,-0.462685,-0.272169,0.15581,1.779096,1.50851,-1.50851,-0.375292,-0.775803,-0.405359,1.287219,-0.523975,0.847024,1.04358,0.962991,-0.016259,0.347673,0.124393,0.065325,-0.215739,-0.383131,6
1.853274,1.784088,-0.890288,-0.890303,-0.411659,-0.36108,-0.155477,-0.480366,-0.019783,-0.343886,1.779096,1.50851,-1.50851,-0.375292,0.026732,-1.465639,-0.286336,-0.616204,-0.047068,1.04358,0.962991,-0.210288,-1.326595,0.124393,0.978756,-0.607739,-1.065686,6
2.362897,2.318835,0.229279,0.229258,-0.38325,-0.349896,-0.15069,-0.456719,-1.137493,-0.343886,1.810194,1.50851,-1.50851,-0.175006,-0.992342,-0.787029,1.332132,-0.499819,1.741116,1.04358,0.962991,0.136698,0.424993,-1.711312,0.039253,-1.189149,0.033986,6
0.049303,-0.034052,0.990901,0.990872,-0.41748,-0.36108,-0.162656,-0.48326,0.521044,-0.288364,-0.646522,-1.00697,1.00697,-0.775865,1.972608,-0.667948,0.388161,-0.572285,0.251112,1.04358,0.962991,-0.323707,-1.319678,-0.004818,0.587218,0.107575,-1.121512,6
0.074107,0.006907,-0.457185,-0.457194,-0.375333,-0.279063,-0.119579,-0.428343,-0.849052,1.599377,1.779096,1.50851,-1.50851,-0.175006,1.428284,0.514466,-0.159691,-0.510799,-0.675168,0.874059,0.962991,0.202554,0.387541,0.531928,0.905475,0.426726,0.871379,6
1.120411,1.062748,0.647313,0.647285,-0.416548,-0.327528,-0.162656,-0.485308,0.196548,-0.343886,-0.739815,1.50851,-1.50851,0.025281,0.287918,0.844992,0.784685,-0.458097,0.437083,0.297797,-1.306792,-0.303761,0.387541,-0.106294,-0.748285,-0.552235,-0.764084,6
-0.933862,-0.998872,-0.717392,-0.717411,-0.408399,-0.256695,-0.167443,-0.467223,1.206093,0.599984,-0.770913,-1.00697,1.00697,0.425854,-0.375094,0.423628,-0.10264,-0.376847,-0.442257,0.613342,-1.306792,-0.156352,0.556527,-0.162905,-1.263133,0.902677,-0.522521,6
1.102371,1.051371,1.001363,1.001335,-0.411891,-0.308888,-0.15069,-0.482335,-0.127948,-1.232235,-0.739815,1.50851,-1.50851,0.025281,0.315079,1.490015,0.927515,-0.409786,0.353932,-0.075374,-1.306792,-0.214419,-1.274223,0.040863,-0.665374,-0.908851,-0.19599,6
0.622064,0.546205,1.147229,1.147197,-0.421438,-0.36108,-0.172229,-0.490449,-0.055838,-0.677017,1.452571,1.50851,-1.50851,0.025281,2.328298,-0.827486,1.736749,-0.585461,0.548844,1.04358,-0.1719,-0.418125,0.101973,-0.224574,-0.195622,-0.521707,-1.247911,6
-0.748955,-0.764493,-0.654696,-0.654714,-0.388373,-0.178406,-0.119579,-0.439926,1.278203,0.599984,-0.770913,-1.00697,1.00697,0.425854,0.073611,1.796877,-0.898117,-0.038673,0.274358,-2.008368,-1.306792,0.089135,0.99613,-0.004818,-1.725133,0.905452,1.1312,6
-1.07818,-1.171811,1.70318,1.703147,-0.41585,-0.353624,-0.15787,-0.479652,0.62921,0.266854,1.46812,1.50851,-1.50851,0.025281,-0.814125,-0.377879,0.070536,-0.598636,-0.099819,1.04358,0.962991,-0.289363,-1.319678,0.083933,0.771596,0.439908,-1.027415,6
0.784421,0.712318,0.873176,0.873147,-0.410029,-0.364808,-0.165049,-0.476485,-0.019783,-0.232843,-0.786462,1.50851,-1.50851,0.425854,1.105707,-1.571743,1.158551,-0.539346,1.102287,1.04358,0.962991,-0.182553,0.159056,-0.053761,0.140015,-0.255286,-1.036895,6
-1.06465,-1.144505,-0.826798,-0.826815,-0.416316,-0.3238,-0.160263,-0.47991,0.845541,0.211332,-0.755364,1.50851,-1.50851,0.025281,-0.693205,0.859496,1.230978,-0.475664,0.131751,0.344234,-1.306792,-0.298923,0.347673,-0.053761,-0.489217,0.509289,-0.747582,6
2.412506,2.382549,0.749338,0.749355,-0.177873,-0.036741,0.043159,-0.264445,-0.272169,-1.509844,1.810194,1.50851,-1.50851,-0.175006,-1.115494,0.60683,-1.265104,-0.420766,-1.677445,0.600474,0.962991,0.91411,0.61361,1.287941,1.546921,-1.246041,1.455624,6
1.330123,1.256167,0.497243,0.497222,-0.403276,-0.364808,-0.143511,-0.475337,-0.41639,-0.343886,-0.770913,1.50851,-1.50851,0.025281,-0.194644,-1.502279,-0.726154,-0.587657,0.144715,1.04358,0.962991,-0.081526,-1.326595,0.297979,1.234066,-1.133644,-0.839221,6
1.659347,1.608873,-0.388141,-0.388154,-0.397454,-0.297703,-0.131545,-0.45974,0.593155,-0.232843,-0.786462,1.50851,-1.50851,0.425854,-1.05336,1.421314,0.491743,-0.442725,-0.21471,0.644114,0.962991,-0.007998,0.424993,-1.692713,0.52709,0.035419,0.582066,6
1.17904,1.115085,-0.900436,-0.900451,-0.395126,-0.364808,-0.15787,-0.456808,0.160493,0.100288,-0.825334,-1.00697,1.00697,2.128289,0.113422,-1.846546,1.0226,-0.504211,1.741116,1.04358,0.962991,0.018793,0.260085,0.083933,0.218933,0.053458,-0.670338,7
-1.208968,-1.287863,1.216918,1.216892,-0.382319,-0.338712,-0.143511,-0.443529,0.088383,-0.177321,-0.630974,-1.00697,1.00697,-0.775865,-1.045174,-0.448106,0.681103,-0.462488,0.889494,1.04358,0.962991,0.144959,0.387541,0.297979,0.417168,-0.122075,0.204976,7
2.270443,2.216436,-0.841379,-0.84139,-0.401879,-0.282791,-0.129151,-0.465307,0.521044,-0.343886,1.810194,-1.00697,1.00697,4.431584,-0.794406,0.948806,-0.130558,-0.550326,-0.990782,0.464521,0.962991,-0.062878,0.260085,-1.692713,0.888329,-0.00274,0.056457,7
-1.258577,-1.342475,-0.357915,-0.35793,-0.387442,-0.353624,-0.141117,-0.447048,0.304713,-0.177321,-0.561004,-1.00697,1.00697,-0.775865,-1.164234,-0.405359,0.219435,-0.495427,1.21539,1.04358,0.962991,0.098104,0.305389,0.328161,0.685162,0.108269,0.033986,7
-0.270902,-0.313941,-0.55285,-0.552865,-0.372772,-0.230599,-0.129151,-0.408716,1.74692,1.155202,-0.739815,1.50851,-1.50851,-0.175006,1.226255,0.799192,0.620411,-0.264854,-0.136477,-0.500017,-1.306792,0.222264,0.737744,0.233537,-0.843645,1.648518,1.053254,7
0.236465,0.161643,0.184876,0.184861,-0.390702,-0.316344,-0.126758,-0.456015,0.304713,-0.621495,-0.739815,1.50851,-1.50851,-0.175006,2.448101,0.244243,-0.556215,-0.523975,-0.576817,1.04358,0.962991,0.066002,0.211458,0.486248,1.135418,-0.401679,0.199358,7
-0.807584,-0.889647,4.48375,4.483693,-0.427958,-0.357352,-0.179409,-0.493988,1.206093,0.544463,-0.770913,1.50851,-1.50851,0.425854,-0.068888,0.109895,-0.286336,-0.506407,1.182309,0.344234,-1.306792,-0.625962,0.260085,-1.78569,-1.370001,0.849947,-1.339199,7
-0.654247,-0.634789,0.368471,0.368441,-0.41259,-0.200774,-0.167443,-0.474715,1.133982,0.211332,-0.802011,-1.00697,1.00697,-0.775865,0.307637,1.260249,-1.960641,0.207272,1.741116,-2.399442,-1.306792,-0.226811,1.192298,-1.809525,-2.341917,0.582832,-0.371545,7
2.326817,2.264222,0.197087,0.197079,-0.369279,-0.3238,-0.09804,-0.454594,-1.065383,-2.00954,1.530315,1.50851,-1.50851,0.025281,-1.041082,-1.125952,-1.346027,-0.600832,-0.94116,1.04358,0.962991,0.247756,-1.319678,0.724765,1.593896,-1.980781,0.355952,7
2.489175,2.425784,-0.564384,-0.564392,-0.402111,-0.331256,-0.119579,-0.485504,-1.786486,-2.564758,1.779096,1.50851,-1.50851,1.427287,-1.216694,0.179359,-1.20603,-0.616204,-0.980053,1.04358,0.962991,-0.065947,-1.326595,0.55379,1.512629,-2.610757,-0.330465,7
0.441666,0.377817,-0.917496,-0.917511,-0.398619,-0.334984,-0.155477,-0.474998,-0.452445,-2.065062,1.32818,-1.00697,1.00697,1.227,2.26728,-0.068726,1.511782,-0.504211,0.724981,1.04358,0.962991,-0.021806,0.387541,0.124393,-0.065032,-1.630409,-0.277799,7
-1.287892,-1.374333,-0.347908,-0.347872,-0.240278,-0.279063,0.071877,-0.339572,-0.776941,-1.620888,1.771322,1.50851,-1.50851,0.025281,-1.234181,0.27554,-1.803649,-0.550326,-1.037722,0.994346,0.962991,0.775316,0.260085,1.419599,1.85954,-1.664406,1.454922,7
-0.609147,-0.632513,-0.427031,-0.427033,-0.155053,-0.159766,-0.045389,-0.20234,-1.065383,-0.232843,1.608059,-1.00697,1.00697,-0.775865,0.110073,-0.753442,1.120922,-0.218739,-0.20264,-0.52967,0.962991,0.956716,0.9321,0.789208,0.161858,-0.522401,1.455273,7
-1.089455,-1.164985,-0.678766,-0.678789,-0.426096,-0.338712,-0.177015,-0.495208,0.340769,-0.621495,-0.770913,-1.00697,1.00697,2.428719,-0.752735,-0.051933,-0.960832,-0.442725,1.102287,-0.821157,-1.306792,-0.557509,0.424993,-1.796604,-1.761539,-0.426656,-1.300577,7
-1.276617,-1.367506,-0.199245,-0.199265,-0.410727,-0.368536,-0.15787,-0.480659,-0.849052,-0.621495,-0.669846,-1.00697,1.00697,-0.775865,-1.207021,-0.696955,0.725206,-0.541542,1.397338,0.714608,0.962991,-0.194355,0.159056,0.040863,0.391567,-0.823513,-0.917518,7
-1.172888,-1.260557,-0.565464,-0.565471,-0.37184,-0.197046,-0.095647,-0.425362,0.917651,-0.177321,-0.825334,-1.00697,1.00697,-0.175006,-0.953648,-0.372536,-0.848349,-0.521779,-1.744502,0.132751,0.962991,0.229227,0.211458,0.615459,1.304999,0.31988,0.582066,7
0.919719,0.844298,-0.434127,-0.434143,-0.416083,-0.349896,-0.153083,-0.480503,0.917651,0.100288,-0.67762,-1.00697,1.00697,-0.775865,0.843032,0.172489,-0.179922,-0.572285,-0.245556,1.04358,0.962991,-0.294084,-1.319678,0.162569,0.916984,0.326818,-0.9277,7
-1.276617,-1.358404,-0.30979,-0.309807,-0.390469,-0.349896,-0.143511,-0.456744,-1.137493,-0.288364,-0.669846,-1.00697,1.00697,-0.775865,-1.207021,-0.704589,0.927515,-0.47786,1.244448,0.314022,0.962991,0.068363,0.347673,-1.711312,0.274129,-0.500893,-0.19599,7
-0.992491,-1.092168,-0.882693,-0.882711,-0.433081,-0.383448,-0.169836,-0.496872,2.972795,2.876378,-0.825334,-1.00697,1.00697,2.428719,-0.513872,1.100711,0.265562,-0.6184,0.74778,0.577536,0.962991,-0.881716,-1.343071,-0.224574,0.658386,3.44617,-1.415741,7
