A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,Class
1.20776,0.008232,1.379234,3.375409,1.861537,1.34581,0.450621,1.045949,1.578849,-0.489335,0.463136,-0.70497,-0.427864,1.214198,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,-1.588975,-0.149833,-0.499626,-1.303686,2
1.20776,-1.010114,-0.51662,-0.455035,-0.710535,-1.1526,-0.966425,-0.765218,0.617309,-1.459888,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,-3.119802,4.840429,2.148619,-1.588975,-0.149833,-0.499626,0.765657,2
-0.489724,-0.755528,-0.51662,-0.848819,-0.710535,1.34581,0.450621,1.045949,0.617309,0.481218,-2.38693,-0.70497,2.332548,-0.823047,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,2
0.359018,-0.755528,1.379234,-0.848819,0.575501,0.513007,1.867666,-0.765218,-1.305771,-0.665799,0.463136,2.759258,-0.427864,1.214198,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,2
-0.489724,-0.755528,-2.412474,-0.09705,-0.710535,-1.1526,-0.966425,0.140365,-0.344231,-0.930495,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,-0.499626,0.765657,2
1.20776,-0.246355,-0.51662,-0.634028,-0.710535,-1.1526,1.867666,-1.670802,-0.344231,0.657682,0.463136,-0.70497,2.332548,-0.823047,-0.196516,-0.554735,-0.340261,-3.119802,4.840429,-0.468456,0.639601,-0.149833,1.998503,-1.303686,2
-0.489724,2.29951,-0.51662,2.766833,1.218519,0.513007,0.450621,-0.765218,1.578849,-0.754031,-2.38693,1.027144,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,-3.119802,4.840429,-0.468456,0.639601,-0.149833,-0.499626,0.765657,2
-1.338467,1.281164,-0.51662,1.800273,1.861537,1.34581,0.450621,1.045949,1.578849,1.01061,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,2.963246,0.319891,-0.206942,-0.468456,-1.588975,-0.149833,-0.499626,0.765657,2
1.20776,1.281164,-0.51662,2.766833,-0.710535,-1.985403,-0.966425,-0.765218,0.617309,-0.842263,0.463136,1.027144,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,-1.303686,2
-1.338467,1.281164,-1.464547,-0.204445,-0.710535,1.34581,0.450621,1.045949,0.617309,-0.401103,-2.38693,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,2
1.20776,0.262818,0.431307,1.907668,-0.710535,-1.1526,0.450621,-0.765218,0.617309,-0.754031,-2.38693,1.027144,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,2
-1.338467,1.790337,-0.51662,1.406489,1.861537,0.513007,-0.966425,0.140365,0.617309,-0.489335,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,-1.303686,2
-0.489724,0.008232,-0.51662,-0.741424,-0.710535,1.34581,-0.966425,1.045949,-0.344231,0.304754,0.463136,-0.70497,2.332548,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,2
-1.338467,1.281164,-0.51662,-0.526632,-0.710535,-1.1526,-0.966425,1.045949,0.617309,-0.136407,0.463136,-0.70497,-0.427864,1.214198,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,2
-1.338467,0.262818,0.431307,-0.562431,-0.710535,-1.1526,-0.966425,-0.765218,0.617309,-0.577567,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,1.998503,-1.303686,2
-0.489724,-0.500941,-0.51662,-0.240244,-0.067517,-0.319796,-0.966425,1.045949,0.617309,-0.665799,0.463136,1.027144,-0.427864,1.214198,-0.196516,1.815927,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,-0.499626,0.765657,2
-1.338467,-0.755528,1.379234,0.547324,-0.710535,1.34581,0.450621,1.045949,-0.344231,0.657682,0.463136,1.027144,-0.427864,1.214198,-0.196516,1.815927,-0.340261,-3.119802,4.840429,2.148619,-1.588975,-0.149833,-0.499626,0.765657,2
-1.338467,0.771991,-0.51662,3.124819,-0.710535,-1.1526,-2.383471,-1.670802,1.578849,-0.136407,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,2
-1.338467,-0.755528,-1.464547,-0.419237,-0.710535,-0.319796,-2.383471,-1.670802,1.578849,-0.577567,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,-1.588975,-0.149833,-0.499626,0.765657,2
-1.338467,-0.755528,1.379234,0.081943,-0.710535,-0.319796,-0.966425,-0.765218,-1.305771,-0.577567,0.463136,1.027144,-0.427864,-0.823047,-0.196516,1.815927,-0.340261,-3.119802,4.840429,-0.468456,0.639601,-0.149833,-0.499626,0.765657,2
-0.489724,-0.755528,-0.51662,-0.634028,1.861537,-0.319796,1.867666,-1.670802,-1.305771,-0.930495,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,2
-0.489724,-1.010114,1.379234,-0.777222,1.218519,1.34581,0.450621,0.140365,1.578849,-0.312871,0.463136,1.027144,2.332548,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,-1.588975,-0.149833,-0.499626,0.765657,2
1.20776,-1.264701,-0.51662,0.475727,-0.710535,-1.1526,-0.966425,1.045949,-0.344231,-0.312871,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,2
-0.489724,0.262818,-0.51662,-0.741424,-0.710535,-1.1526,0.450621,-1.670802,-0.344231,-0.842263,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-0.489724,-0.755528,1.379234,-0.669827,-0.710535,0.513007,0.450621,0.140365,-0.344231,-0.842263,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,0.262818,0.431307,-0.920416,1.861537,1.34581,1.867666,1.045949,0.617309,1.628234,0.463136,1.027144,-0.427864,1.214198,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-0.489724,0.771991,1.379234,-0.383438,1.861537,1.34581,0.450621,1.045949,-1.305771,0.040057,0.463136,1.027144,-0.427864,-0.823047,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,0.262818,-0.51662,-0.061251,0.575501,1.34581,0.450621,0.140365,1.578849,-0.312871,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,-0.499626,0.765657,1
-1.338467,0.262818,-0.51662,-0.061251,-0.710535,-1.1526,0.450621,-1.670802,1.578849,-1.195192,-2.38693,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,-1.588975,-0.149833,-0.499626,0.765657,1
1.20776,1.281164,0.431307,2.731035,-0.710535,1.34581,0.450621,-0.765218,0.617309,0.834146,0.463136,1.027144,2.332548,1.214198,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,-0.246355,-0.51662,-0.526632,-0.710535,-0.319796,1.867666,-0.765218,-0.344231,-0.489335,0.463136,-0.70497,-0.427864,1.214198,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,-1.303686,1
-1.338467,1.281164,-0.51662,0.117741,-0.710535,-0.319796,0.450621,-0.765218,-0.344231,0.128289,0.463136,-0.70497,2.332548,-0.823047,-0.196516,-0.554735,-0.340261,-3.119802,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,-0.755528,1.379234,-0.705625,-0.710535,1.34581,0.450621,1.045949,-1.305771,2.245859,0.463136,1.027144,-0.427864,-0.823047,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
1.20776,0.008232,-0.51662,0.690518,1.861537,-0.319796,0.450621,0.140365,0.617309,-0.842263,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,2.963246,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-0.489724,-1.010114,-0.51662,-0.455035,1.861537,0.513007,0.450621,-1.670802,0.617309,-1.018727,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-1.338467,1.790337,-0.51662,1.657079,-0.710535,0.513007,0.450621,1.045949,-0.344231,0.834146,0.463136,-0.70497,2.332548,-0.823047,-0.196516,-0.554735,-0.340261,-3.119802,-0.206942,-0.468456,-1.588975,-0.149833,-0.499626,0.765657,1
0.359018,1.790337,-2.412474,1.084302,-0.710535,-1.1526,-2.383471,-1.670802,-0.344231,-0.224639,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,-0.755528,-2.412474,-0.168647,-0.710535,1.34581,0.450621,1.045949,-0.344231,-0.136407,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-1.338467,0.262818,-0.51662,-0.132848,-0.710535,0.513007,0.450621,-1.670802,1.578849,-0.136407,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,2.963246,0.319891,-0.206942,-0.468456,-1.588975,-0.149833,-0.499626,-1.303686,1
1.20776,-1.434425,-0.51662,-0.956215,-0.710535,-1.1526,-0.966425,0.140365,-1.305771,-1.106959,0.463136,-0.70497,2.332548,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,1.998503,-1.303686,1
-1.338467,2.214648,-0.51662,2.659438,-0.710535,-1.1526,-0.966425,-1.670802,-1.305771,-0.048175,0.463136,-0.70497,-0.427864,1.214198,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
1.20776,-0.246355,-0.51662,0.046144,-0.710535,1.34581,0.450621,1.045949,-0.344231,1.01061,-2.38693,2.759258,2.332548,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,-0.755528,1.379234,-0.705625,1.861537,1.34581,0.450621,1.045949,1.578849,1.892931,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,1.998503,-1.303686,1
-0.489724,-0.246355,1.379234,-0.490834,1.861537,-0.319796,1.867666,1.045949,-1.305771,-0.665799,-2.38693,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,-0.755528,1.379234,-0.956215,-0.710535,1.34581,0.450621,1.045949,-1.305771,1.804699,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,-0.925252,-0.51662,-0.598229,0.575501,-0.319796,0.450621,-0.765218,1.578849,0.392986,0.463136,-0.70497,2.332548,-0.823047,5.114739,1.815927,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,1.998503,-1.303686,1
1.20776,1.281164,1.379234,0.905309,-0.710535,1.34581,0.450621,-0.765218,-0.344231,-0.048175,0.463136,1.027144,2.332548,1.214198,-0.196516,-0.554735,2.963246,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-1.338467,-0.755528,1.379234,-0.634028,-0.710535,1.34581,0.450621,1.045949,1.578849,2.687019,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,2.963246,0.319891,-0.206942,-0.468456,-1.588975,-0.149833,-0.499626,-1.303686,1
-0.489724,-0.076631,-0.51662,1.155899,1.861537,-1.985403,-2.383471,1.045949,-1.305771,2.157627,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,2.963246,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,-1.303686,1
0.359018,-0.755528,-1.464547,-1.027812,1.218519,-0.319796,-0.966425,0.140365,-1.305771,0.56945,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,-0.499626,0.765657,1
-1.338467,-0.500941,-0.51662,-0.884618,-0.710535,-0.319796,-0.966425,1.045949,-0.344231,-1.195192,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
-1.338467,1.281164,-0.51662,0.260936,-0.710535,-1.985403,0.450621,0.140365,-0.344231,-0.489335,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,-1.303686,1
-1.338467,-0.246355,1.379234,-0.490834,-0.710535,0.513007,1.867666,-1.670802,-0.344231,-0.312871,0.463136,1.027144,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,-1.303686,1
-0.489724,-0.755528,-0.51662,-0.813021,1.218519,-1.1526,-0.966425,1.045949,-1.305771,-1.459888,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,1.998503,-1.303686,1
1.20776,0.517405,1.379234,0.439928,1.218519,-1.1526,0.450621,-0.765218,-1.305771,-0.312871,-0.961897,1.027144,2.332548,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
-0.489724,-1.010114,-0.51662,-0.777222,-0.710535,1.34581,0.450621,1.045949,0.617309,-0.754031,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
1.20776,-1.264701,0.431307,-0.562431,-0.067517,-0.319796,0.450621,-0.765218,-1.305771,-0.136407,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
0.359018,-0.755528,-0.51662,-0.34764,-0.710535,-0.319796,-0.966425,-0.765218,0.617309,0.922378,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
0.359018,-0.755528,-0.51662,-0.634028,-0.710535,-1.1526,-0.966425,-1.670802,-0.344231,-0.224639,-2.38693,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,-1.303686,1
-1.338467,-1.264701,-0.51662,-0.669827,-0.710535,-0.319796,0.450621,-0.765218,-1.305771,0.040057,-2.38693,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
-1.338467,0.517405,-0.51662,0.046144,-0.710535,-0.319796,0.450621,-0.765218,0.617309,-0.754031,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,-1.303686,1
1.20776,0.262818,-0.51662,-0.34764,-0.710535,0.513007,0.450621,-0.765218,0.617309,-0.665799,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,-0.755528,1.379234,-0.598229,1.218519,0.513007,-0.966425,-0.765218,-0.344231,-0.048175,0.463136,-0.70497,-0.427864,-0.823047,5.114739,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-0.489724,-0.755528,1.379234,0.117741,-0.710535,-0.319796,-0.966425,-1.670802,-1.305771,-1.106959,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
1.20776,-0.500941,-0.51662,-0.741424,0.575501,1.34581,0.450621,0.140365,-0.344231,1.01061,-0.961897,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
0.359018,-1.264701,1.379234,-0.813021,-0.710535,-0.319796,-0.966425,1.045949,-0.344231,1.275306,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
-0.489724,-0.755528,-0.51662,-0.741424,0.575501,-0.319796,-2.383471,-1.670802,0.617309,-0.842263,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-0.489724,-0.670666,-0.51662,-0.419237,-0.710535,-1.1526,-0.966425,1.045949,-0.344231,-1.106959,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,-3.119802,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
1.20776,1.281164,1.379234,1.191698,-0.710535,1.34581,0.450621,1.045949,0.617309,-0.136407,0.463136,1.027144,-0.427864,1.214198,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,-1.303686,1
-0.489724,0.008232,1.379234,0.15354,-0.710535,0.513007,0.450621,0.140365,-0.344231,-0.754031,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,0.262818,-0.51662,-0.34764,1.861537,-1.1526,0.450621,-1.670802,-0.344231,1.628234,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,1.281164,1.379234,2.802632,1.861537,-0.319796,0.450621,-0.765218,0.617309,-0.489335,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,2.963246,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,-1.303686,1
-0.489724,-0.246355,-0.51662,-0.741424,1.861537,-0.319796,0.450621,1.045949,1.578849,2.245859,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,-1.588975,-0.149833,-0.499626,0.765657,1
1.20776,0.262818,-0.51662,-0.634028,-0.710535,-1.1526,-0.966425,0.140365,0.617309,0.216521,-0.961897,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-1.338467,-0.755528,1.379234,-0.383438,-0.710535,-0.319796,0.450621,1.045949,-0.344231,0.216521,-2.38693,1.027144,-0.427864,-0.823047,5.114739,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
1.20776,0.093094,-0.51662,-0.204445,0.575501,1.34581,0.450621,1.045949,0.617309,0.392986,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-0.489724,1.281164,0.431307,1.478086,-0.710535,-0.319796,-0.966425,-0.765218,-0.344231,1.628234,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,1.815927,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,-0.499626,0.765657,1
-1.338467,0.262818,-0.51662,0.260936,-0.710535,-0.319796,0.450621,-0.765218,0.617309,-0.754031,-0.961897,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,-0.755528,1.379234,-0.562431,-0.710535,1.34581,0.450621,1.045949,-1.305771,2.422323,0.463136,1.027144,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
1.20776,-0.755528,1.379234,-0.204445,-0.710535,1.34581,-0.966425,1.045949,1.578849,1.892931,-2.38693,2.759258,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,-1.588975,-0.149833,1.998503,-1.303686,1
-1.338467,-0.076631,-0.51662,-0.383438,1.861537,0.513007,0.450621,1.045949,0.617309,0.304754,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-1.338467,0.262818,-0.51662,-0.526632,-0.710535,1.34581,-0.966425,1.045949,-1.305771,1.981163,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,-3.119802,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
1.20776,-0.500941,1.379234,-0.634028,-0.067517,-0.319796,-0.966425,0.140365,0.617309,-0.401103,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-0.489724,-0.670666,1.379234,-0.848819,-0.710535,-1.1526,0.450621,1.045949,-1.305771,-1.106959,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,-3.119802,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-0.489724,0.262818,1.379234,1.62128,1.218519,1.34581,-0.966425,1.045949,1.578849,-0.577567,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,2.963246,0.319891,-0.206942,2.148619,-1.588975,-0.149833,-0.499626,0.765657,1
0.359018,-0.246355,-0.51662,-0.455035,-0.710535,1.34581,-0.966425,-0.765218,0.617309,-1.106959,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,1.815927,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,-1.303686,1
1.20776,-0.755528,1.379234,0.905309,1.861537,1.34581,0.450621,1.045949,-0.344231,1.187074,0.463136,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,-0.499626,0.765657,1
-1.338467,0.262818,-1.464547,-0.168647,0.575501,-0.319796,0.450621,1.045949,-1.305771,-1.195192,-0.961897,-0.70497,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,-0.755528,1.379234,-0.920416,-0.710535,-0.319796,0.450621,-0.765218,0.617309,-0.312871,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
-0.489724,0.262818,0.431307,-0.34764,1.861537,-1.1526,0.450621,-0.765218,-0.344231,-0.577567,-2.38693,-0.70497,-0.427864,-0.823047,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,1.998503,-1.303686,1
1.20776,0.262818,0.431307,-0.09705,1.861537,-0.319796,0.450621,1.045949,-1.305771,-0.312871,0.463136,1.027144,2.332548,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,-1.010114,1.379234,-0.848819,0.575501,1.34581,0.450621,-0.765218,0.617309,1.45177,0.463136,1.027144,-0.427864,1.214198,-0.196516,-0.554735,-0.340261,0.319891,-0.206942,-0.468456,0.639601,-0.149833,-0.499626,0.765657,1
1.20776,-1.264701,-2.412474,-0.741424,-0.067517,-0.319796,0.450621,-1.670802,1.578849,-0.048175,-2.38693,-0.70497,-0.427864,-0.823047,5.114739,1.815927,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,-0.499626,0.765657,1
-1.338467,-0.755528,1.379234,-0.419237,-0.710535,-0.319796,0.450621,-0.765218,-1.305771,0.304754,0.463136,1.027144,2.332548,-0.823047,5.114739,1.815927,-0.340261,0.319891,-0.206942,2.148619,-1.588975,-0.149833,1.998503,-1.303686,1
-1.338467,0.262818,1.379234,1.191698,-0.710535,-1.985403,0.450621,1.045949,1.578849,3.481108,0.463136,1.027144,-0.427864,1.214198,-0.196516,-0.554735,2.963246,0.319891,-0.206942,-0.468456,-1.588975,-0.149833,-0.499626,-1.303686,1
