A1,A2,A3,A4,A5,Class
-0.585538,1.984334,-1.615759,0.203874,1.666953,1
-0.775885,-0.783496,-0.056321,1.935885,-1.490031,1
0.248594,1.381739,-1.437958,-0.187226,0.623989,1
1.303383,-0.961014,-0.37908,-0.188556,0.374661,1
2.234506,-0.76659,-0.363225,0.869009,-0.656012,1
-0.701928,0.348029,-0.114078,-0.164611,0.163962,1
-0.886213,-0.782289,-0.076705,2.370883,-0.138041,1
-0.124825,2.312802,-1.332636,-0.839058,0.746898,1
-0.267889,0.651138,-0.323588,-0.765893,-0.138041,1
-0.492183,-0.378949,2.388725,0.797174,-0.785943,1
-0.83893,-0.668774,0.9901,2.382856,-0.138041,1
-0.466722,1.545973,0.678665,-1.027956,-0.476917,1
-0.761336,-0.784704,1.179226,0.547083,1.810931,1
-0.86439,-1.329334,-0.751669,0.197222,-1.31796,2
-0.817106,-0.270264,-0.152582,1.184283,-0.138041,2
-0.402465,1.978296,-1.492318,0.223828,1.321054,2
0.196461,0.374597,0.817961,1.028641,-1.186273,2
-0.558865,-0.951354,1.418181,0.67612,0.546733,2
-0.644945,-0.395855,1.575597,0.669468,2.062015,2
-0.741937,-0.469519,-0.114078,2.293728,-1.518125,2
1.396738,1.259771,-1.332636,-0.712682,-0.29431,2
-0.383067,-0.538353,1.22226,0.496533,2.666021,2
-0.350332,-1.209781,0.974245,0.673459,-1.038783,2
0.69597,0.968738,0.687725,0.23713,-0.418974,2
0.300727,-0.915125,1.218863,0.509836,-0.575243,2
-0.260614,0.069073,1.084096,0.359515,1.961933,2
-0.64737,-0.570958,0.213212,-1.061213,-0.138041,2
-0.664344,-0.863198,-0.368888,1.377172,1.356171,2
-1.069286,-0.612017,0.987835,1.230842,1.601987,2
0.08492,0.484489,0.585801,-1.023965,-0.383858,2
0.087345,-0.422423,0.312871,0.597634,-0.541883,2
-0.482484,-0.224375,1.215465,0.934192,-0.138041,2
-0.390341,-1.063661,1.2585,2.74602,-1.363612,2
-0.147861,-0.260604,1.333244,0.586991,2.47288,2
-0.775885,-0.576996,1.934596,-1.577358,2.560671,2
-0.144224,1.414344,0.550694,0.190571,1.242042,2
-0.885001,-0.905465,-0.157112,1.129742,-0.977329,2
-0.47036,1.652243,1.287945,-1.154332,-0.478673,2
-0.164835,-2.826764,0.864393,-1.691761,-0.747315,2
-0.545529,-0.940485,1.209803,1.000705,0.880341,2
-0.347907,1.688471,-1.44362,0.066856,1.087529,2
-0.826806,-0.811271,0.414795,0.358185,0.817131,2
-0.236366,0.029222,0.575609,0.520478,2.285006,2
-0.718902,-0.835423,-0.063116,0.742633,1.521219,2
-0.728601,-1.120418,-0.336046,0.946164,3.101467,2
-1.11172,-0.71104,0.925548,-1.63589,-0.817548,2
-0.294562,-0.854745,1.353629,1.016669,2.65373,2
-0.720114,-0.36325,1.883634,-1.611945,1.995294,2
-0.883788,-0.697757,-0.570471,0.492542,-0.138041,2
-0.796495,-0.610809,0.210947,2.027674,-0.138041,2
0.832971,-0.535937,2.029725,-1.198231,-0.608604,2
-0.624335,-0.128975,2.042183,-1.38979,-1.258262,2
-0.749212,-0.633753,0.138468,-0.078144,2.039189,2
-0.842567,-0.760552,-0.42438,0.359515,2.028654,2
-0.631609,-0.155542,-0.016683,1.185613,-1.437356,2
-0.215756,0.030429,1.700171,1.475612,-0.877246,2
-0.395191,1.16437,0.503129,1.310658,-0.914119,2
-0.714052,-1.039509,-0.262434,1.757629,2.845116,2
-0.486121,-0.593902,-0.449295,1.474281,-1.274064,2
0.023087,-1.207366,1.19508,0.492542,0.61521,2
-0.272738,-0.8475,1.728483,0.960797,0.839957,2
0.003689,0.300933,0.119215,1.214879,2.490438,2
-0.750424,-0.909087,0.077313,0.583001,-0.138041,2
-0.828018,-1.261708,-0.597651,0.068186,1.349148,2
-0.562502,0.880583,0.47595,0.148002,-0.780676,2
-0.53098,0.131868,0.954993,0.511166,-1.193296,2
-0.852266,-0.944108,-0.024611,0.477909,-0.138041,2
-0.85954,-0.764175,0.169045,2.422764,-0.138041,2
-0.58675,1.814062,-1.449283,1.264099,-0.719221,2
-0.807407,-0.855953,0.393278,2.123453,-1.632254,2
-0.098153,-0.831801,1.440831,-1.316625,0.546733,2
-0.151498,-0.762967,-0.055188,2.235196,-1.12833,2
-0.55644,-0.810064,0.021821,1.4663,1.81971,2
-0.527343,-1.006903,1.28568,0.810477,-0.85442,2
-0.564927,-0.816102,1.337774,0.716028,1.059436,2
0.066734,1.680017,0.556356,0.246442,-0.473405,2
1.354304,1.291169,-1.343961,-0.727315,-0.301334,2
-0.703141,-0.808856,1.921006,0.665477,-0.138041,2
-0.566139,-0.866821,1.591452,0.520478,0.513372,2
-0.80862,-0.892181,0.17584,1.667171,-1.453159,2
-0.853478,-0.899427,-0.035936,0.43401,-0.138041,2
-0.602511,-0.678435,-0.007624,2.514553,3.5931,2
-0.381854,0.212778,0.890441,-1.033277,-0.557685,2
-0.865602,-0.895804,-0.490064,0.572358,-0.138041,2
-0.280013,-0.986374,1.626559,1.139053,2.091864,2
-1.509387,-2.413763,0.318533,-1.234148,-0.698152,2
0.213434,0.709103,0.038809,1.504878,-0.949235,2
-0.368518,-0.96826,1.075037,0.87699,-0.770141,2
-0.851054,-0.905465,0.071651,0.465937,-0.138041,2
-0.737088,-0.464689,2.02746,0.898275,1.935595,2
-0.623122,-0.254566,0.483877,1.236163,-1.839442,2
-0.28365,-0.760552,1.248308,0.681441,-0.852665,2
0.384383,-0.79195,1.063712,0.315616,-0.592802,2
-0.718902,-0.096369,-0.14239,0.693413,1.649395,2
-1.16749,-2.200017,-2.044972,-1.748963,-0.138041,2
-0.860753,-0.678435,-0.501389,0.239791,-0.138041,2
-0.273951,-0.804026,1.075037,1.004696,-0.873735,2
-0.447324,-0.649452,1.289077,1.103136,2.609835,2
-0.603724,-0.70621,-0.022346,2.465333,3.526378,2
-0.195145,0.313009,0.683195,0.902265,1.88292,2
-0.724964,-0.499709,0.174707,2.692809,-0.138041,2
-0.568564,-0.813687,0.161117,2.380195,2.727475,2
0.092194,-0.845084,0.629968,1.359878,2.523799,2
-0.80862,-0.817309,-0.208074,0.934192,-0.984352,2
-0.686167,-0.467104,1.810022,-1.308643,-0.712198,2
0.23647,-0.925994,1.128264,0.596303,-0.559441,2
0.192824,-0.53473,1.316257,-1.316625,1.598476,2
-0.89955,-1.626405,-0.64295,-0.964103,-0.138041,2
-1.282668,-0.674812,0.105625,1.188273,1.76528,2
-0.852266,-0.951354,0.122613,2.291067,-1.333762,2
-0.631609,-0.744853,0.934608,0.504515,1.113866,2
-0.819531,-1.044339,-0.038201,2.217902,-0.138041,2
-0.666769,-0.644622,2.141842,1.297356,1.429916,2
-0.545529,1.896179,-0.072175,1.333273,-0.71571,2
-0.607361,-0.356004,0.094301,-1.164974,-0.138041,2
-0.689804,-0.36325,-0.058586,2.35492,-0.138041,2
-0.04117,1.886518,0.531442,0.399423,0.506349,2
0.344374,-0.755722,2.349087,-1.363184,-0.573487,2
-0.636459,-0.223168,-0.021213,0.947495,-1.551485,2
0.088557,-0.795572,0.70811,1.330612,2.306076,2
-0.190295,-0.47918,0.675268,0.569698,-1.535683,2
0.289816,1.473517,-1.381334,1.379832,-0.640209,2
-0.778309,-0.860783,-0.236386,1.684464,1.940863,2
-0.750424,-0.694134,-0.220532,2.376204,-1.96235,2
-0.407315,-0.401893,0.906296,0.372818,-0.735024,2
-0.539467,-0.660321,0.590331,0.568368,0.815375,2
-0.819531,-0.860783,-0.159377,0.946164,0.824154,2
-0.715265,-0.551636,0.815696,-1.582679,2.5993,2
0.663235,0.323877,1.219995,-1.086488,-0.401416,2
-0.494608,-0.631338,1.533695,0.585661,-0.929921,2
-0.865602,-0.666359,0.783987,-1.278047,-0.138041,2
-0.246066,-0.610809,1.619764,-1.258093,-0.543638,2
-0.543104,-0.005799,0.900633,0.398093,-0.761361,2
-0.243641,-0.835423,1.394399,1.128411,2.040945,2
-0.049657,0.642685,-1.337166,-0.161951,-0.599825,2
-0.878939,-1.046754,-0.325853,1.814831,-0.138041,2
-0.482484,0.284026,0.6764,1.804188,-0.138041,2
-0.881364,-1.070906,-0.34737,0.239791,-0.138041,2
-0.436412,-0.663944,1.562007,1.739005,-1.156423,2
0.474101,0.855223,0.623173,0.781211,-0.705175,2
-0.544316,-0.930824,1.019545,3.004092,-1.516369,2
0.112805,-0.56492,0.145263,1.353227,0.850492,2
-0.458236,-0.561297,1.301535,0.749284,2.683579,2
-0.757699,-0.732777,0.274366,1.083182,-0.907095,2
-0.350332,-0.407931,1.632222,-1.607954,0.892632,2
-0.691017,-0.954976,0.420458,-2.015017,3.933731,2
-0.441262,-0.503332,1.24491,-1.357863,2.516775,2
-0.811044,-0.521446,0.206417,1.899968,-0.138041,2
0.160089,1.33585,-1.424368,-0.773875,-0.31538,2
-0.061781,0.305763,0.186032,0.093461,0.968132,2
-0.709203,-0.099992,0.1396,0.419377,-0.138041,2
-0.358819,-0.306493,0.816829,0.656165,-0.754338,2
-0.626759,-0.735192,0.603921,1.987766,-1.014201,2
-1.165065,-0.779874,-0.199014,1.069879,-1.626986,2
-0.350332,0.017146,0.268704,0.444653,-1.353077,2
-0.784371,-0.592695,0.152057,0.568368,-0.571732,2
-0.418226,-0.200223,0.646955,0.396763,-0.798234,2
-0.393978,1.338265,0.325328,0.468597,-0.648988,2
-0.909249,-1.720598,-0.381345,-1.073185,-0.138041,2
0.411056,1.367248,0.614113,-0.860342,-0.364544,2
-0.779522,-0.950146,1.317389,-1.305983,-0.138041,2
-0.321234,-0.76659,0.837214,1.000705,0.962865,2
-0.395191,1.16437,0.503129,1.310658,-0.914119,2
0.018238,1.13901,1.050122,0.049562,-0.457603,2
-0.596449,-0.904257,0.805504,-1.866026,3.270027,2
-0.598874,-0.596318,-0.032538,1.296025,-1.326739,2
-1.192951,-0.967052,-0.116343,1.878684,-2.392529,2
-0.232729,2.062828,-1.485523,0.908917,-0.627918,2
-0.554015,-1.038301,0.970848,1.362539,1.040121,2
0.092194,-0.845084,0.629968,1.359878,2.523799,2
0.275267,1.515783,0.113553,0.549744,-0.513789,2
-0.609786,-0.71104,1.443096,0.770569,3.083909,2
-0.797708,-0.853538,0.247187,1.470291,-1.776232,2
0.257081,-0.814894,1.247175,1.507538,-1.316204,2
-0.68253,-0.031159,1.444228,-1.258093,-0.650744,2
-0.717689,-0.339098,-1.550075,2.420103,-1.907919,2
-0.543104,1.465064,1.595982,-1.101121,-0.471649,2
-0.86439,-1.052792,0.079578,0.319607,-0.138041,2
-0.801345,-1.063661,0.333256,-1.059883,0.731095,2
-0.678893,-0.480388,0.022954,2.181985,-0.138041,2
-0.857116,-0.899427,-1.870569,1.609969,-1.532171,2
-0.597662,-0.830593,-0.514979,0.940843,-0.138041,2
-0.763761,-0.864406,-0.625963,0.966118,2.420205,2
-0.724964,-0.386194,0.113553,1.645886,-0.138041,2
-0.393978,1.339473,0.326461,0.469928,-0.648988,2
-0.718902,-0.503332,0.287956,2.15937,-1.433845,2
0.314064,-0.433291,1.984426,-1.39378,0.534442,2
-0.875302,-0.996035,-0.021213,-0.530435,-0.138041,2
-0.039957,-0.860783,0.887043,1.780244,-1.467206,2
-0.161197,-0.229206,0.47142,0.865018,3.092688,2
-0.172109,0.15119,1.275487,0.504515,1.465033,2
-0.626759,-0.415177,1.996883,-1.419056,-1.051074,2
-0.33942,-0.661528,1.165636,0.968779,2.371041,2
-0.847416,-1.039509,0.090903,2.297719,-1.490031,2
-0.732238,-0.589072,0.081843,1.983775,-0.138041,2
-0.841354,-0.858368,0.034279,0.58167,-0.138041,2
-0.307898,-0.110861,0.891573,-1.216855,2.465856,2
-0.847416,-0.586657,-0.307733,1.095155,-1.330251,2
-0.732238,-0.782289,0.727362,-1.123736,0.69949,2
-0.836505,-0.349966,-0.065381,1.708409,-1.909675,2
-0.527343,0.077526,-2.097067,-1.352542,-0.994887,2
-0.55644,-0.557674,-0.193352,1.037953,2.209505,2
-0.660707,-0.556467,0.440842,2.209921,-2.006246,2
-0.784371,-1.02381,1.351364,0.745294,-1.902652,2
-0.61706,-0.057726,0.179237,2.467993,-1.137109,2
-0.33942,0.491734,1.325317,1.373181,-0.894805,2
-0.436412,-0.345136,0.773794,0.371488,-0.754338,2
-0.340633,-0.696549,1.135059,1.019329,2.567695,2
-0.632821,-0.764175,2.154299,0.765248,0.778503,2
-0.377005,2.213779,0.311739,0.391442,-0.585778,2
-1.116569,-0.645829,0.505394,1.189604,-1.177493,2
2.572766,-0.726739,0.824756,-0.970755,-0.354009,1
0.015813,1.753681,-1.589712,-0.023602,-0.138041,1
2.717042,-0.814894,-0.612373,-0.096767,-0.292554,1
-0.49582,-0.301662,1.426108,-1.268735,-0.613872,1
-0.876514,-0.997243,-0.15145,2.25781,-1.711266,2
-0.83408,-0.916333,0.602788,1.731024,-1.079167,1
2.384844,-1.844981,-0.725622,-0.384106,-0.027424,1
0.338312,1.730737,0.053531,-0.067501,-0.138041,1
0.429242,0.67046,0.874586,0.455295,-0.503254,2
0.485012,0.913188,-1.338299,-0.779196,0.135868,1
-0.048444,1.026703,1.162238,-1.087818,-0.417219,2
-0.267889,-0.394648,1.610704,1.846757,-0.998399,2
-0.852266,-0.651868,0.516719,-0.530435,-0.138041,2
-0.680105,-0.480388,-0.09256,0.834422,-0.138041,2
2.108417,-0.842669,-0.217134,0.101443,0.460697,1
-0.343058,2.432355,-1.550075,-0.938828,-0.763117,1
-0.389129,2.440809,-1.554604,-0.852361,-0.138041,1
2.761901,-0.825763,-0.607843,-0.164611,-0.274996,1
0.088557,0.112546,1.01275,0.614927,1.361439,2
-0.832868,-0.898219,-0.112945,1.688455,1.045389,2
-0.909249,-1.19529,-0.484402,0.708046,2.62037,1
-0.672831,-0.235244,1.491793,-1.364515,-0.67357,1
0.668085,-0.354797,-0.016683,0.318277,0.432604,2
0.944512,-0.24732,0.646955,0.544423,1.147227,2
0.281329,1.798363,-1.341696,-0.130024,0.948818,1
-0.698291,0.007485,1.726218,-1.227497,-0.138041,1
1.721661,-0.445367,-0.465149,-0.204519,0.838201,1
-0.598874,-0.165203,2.340028,-1.591991,-0.780676,1
0.074008,1.187315,0.948198,0.250433,-0.450579,2
-0.601299,-0.823347,-0.032538,1.155017,-0.138041,2
-0.538254,0.977191,-0.172967,-0.116721,-0.364544,1
0.634137,-0.049273,-1.17069,-0.660802,0.01296,1
1.521615,1.019458,-1.425501,0.269057,-0.536615,1
-0.543104,-0.078255,0.888176,0.38346,-0.970305,1
1.479181,-0.039612,-0.290746,-0.064841,-0.375079,1
-0.686167,1.730737,-1.456078,-0.165941,0.153427,1
-0.5916,0.556945,-0.186557,-0.131354,-0.346985,1
-0.351544,2.46013,-1.519497,0.649514,-0.615627,1
-0.642521,-0.241282,1.317389,-1.693091,2.393867,2
2.167824,-1.086605,-0.730152,-0.40672,0.014716,1
1.012406,0.313009,-0.095958,0.422038,1.312275,1
-1.171127,-1.878794,-1.396056,1.07254,-0.138041,2
-0.196357,1.061724,-0.16504,-0.141996,-0.39966,1
3.380225,-0.829385,-0.485534,-0.095437,-0.338206,1
-0.82923,-0.814894,-0.026876,2.60235,-0.138041,1
-0.691017,-0.135013,2.653727,-1.653183,-0.138041,1
-0.595237,-0.432083,2.101072,1.057907,-1.112528,1
-0.695866,0.285234,0.881381,0.424699,-0.840374,1
-0.853478,-0.983959,-1.356419,2.366893,-0.138041,1
-0.600087,-1.02381,0.825889,1.406438,-1.502322,1
0.449853,0.46879,-1.176353,-0.691398,-0.243391,1
0.946937,-0.820932,-0.969107,-0.421353,-0.009866,1
-0.846204,-0.863198,-0.306601,0.092131,2.534334,2
0.809936,0.373389,0.951595,-0.877636,-0.368055,1
-0.680105,-0.67602,0.080711,2.30703,-0.138041,2
-0.844992,-0.901842,0.071651,1.708409,-0.138041,2
-0.270314,-0.709833,0.924415,0.92621,0.885608,2
0.704457,-0.300455,-0.530834,-0.318922,-0.429509,1
0.57473,-0.195393,-1.749393,-1.323276,-0.691128,1
-0.522493,-0.823347,-0.024611,1.51818,1.793373,2
3.060151,-1.858265,-0.981565,-0.428004,-0.229345,1
-0.699503,-0.876482,-0.081235,1.234833,-1.310937,2
3.580271,-0.461066,-1.035924,-0.384106,0.209613,1
-1.37966,-0.753306,0.131673,1.148365,1.642372,2
-0.221818,0.87696,-1.276012,-0.745939,-0.138041,1
-0.623122,-0.79678,0.069386,2.023683,-1.252994,2
1.622244,1.116066,-1.27035,-0.683416,-0.266217,1
0.334674,0.038882,-1.199003,-0.706031,-0.138041,1
-0.483696,-1.118003,-0.024611,1.025981,1.716116,1
0.288603,0.81658,0.634498,-1.159653,-0.459358,2
-0.384279,1.09916,0.090903,-0.866994,-0.415463,1
-0.180596,0.711518,-1.186545,-0.710022,-0.269729,1
0.397719,-0.797988,1.078434,0.315616,-0.571732,2
0.409843,1.200598,0.65375,-1.138369,-0.415463,2
-0.569777,0.576267,0.701315,-1.198231,0.395731,1
-0.391554,0.820203,1.812287,-1.388459,-0.71571,1
-0.837717,-1.096266,-0.206942,2.269783,-1.237192,1
-0.783159,-1.029848,-0.200147,-1.320616,-0.138041,1
-0.666769,-0.263019,2.517828,-1.533459,-0.750826,1
-0.34912,0.916811,1.75906,-1.286029,-0.648988,1
-0.88985,-1.090228,-0.364358,1.603318,-1.52866,1
-0.100577,-0.614432,1.206405,2.370883,-1.10726,2
-0.584325,-0.072217,1.352497,0.867678,-1.391705,2
2.536394,-0.62047,-1.056309,-0.179244,-0.301334,1
2.137514,-0.952561,-1.015539,-0.631536,0.070903,1
-0.80862,-0.884935,0.079578,0.616257,1.612522,2
-0.587963,0.629401,0.754542,0.33424,-0.545394,1
-0.06663,1.8201,-1.374539,-0.821764,-0.369811,1
-0.887426,-0.813687,-1.624819,2.635607,-0.138041,1
0.517747,-0.292001,-0.469679,-0.253739,0.091973,1
0.41833,0.995306,-1.340564,0.360846,-0.603337,1
-0.250915,2.282612,-1.712021,0.600294,-0.82106,2
-0.119976,0.639062,-1.403983,-0.832407,0.393976,1
1.656191,-0.750891,-0.998552,-0.392087,-0.027424,1
-0.396403,0.631816,0.538236,0.065526,-0.475161,1
2.284215,-1.80513,-0.65201,-0.372133,-0.389125,1
-0.504307,-0.281133,0.498599,1.876023,2.539601,2
0.585641,0.555737,-1.254495,-1.04658,2.335925,1
-0.459448,0.709103,-0.020081,-0.205849,0.079682,1
0.474101,-0.110861,1.720556,-1.138369,-0.46287,1
2.306038,-0.732777,-0.9793,-0.614242,-0.039715,1
0.324975,0.783975,-1.288469,-0.197868,-0.454091,1
0.283754,-0.828178,1.315124,1.458318,-1.25475,2
-0.002373,-0.558882,-0.614638,-0.618233,-0.044982,1
-0.208481,-0.481595,1.121469,0.790523,2.358751,2
-0.670406,-0.264226,2.260753,-1.63855,1.005005,1
0.477738,-0.678435,1.180358,1.109788,0.997981,2
-0.385492,-0.962222,0.890441,1.547446,2.853895,2
-0.842567,-1.102304,-0.188822,2.390837,-1.270552,1
0.364984,0.520717,0.364966,0.226488,0.537954,1
0.215859,0.769483,0.072783,1.437034,-0.840374,1
-0.014497,1.097952,-0.057453,0.586991,0.880341,2
-0.691017,0.198286,0.853069,-1.141029,-0.54715,1
-0.596449,1.753681,-0.030273,-0.122042,0.197322,1
0.929963,1.204221,-1.264687,-0.269702,-0.531348,1
1.167594,-0.570958,-1.037057,-0.377454,0.004181,1
2.041735,-0.96343,-0.628228,-0.304289,-0.25217,1
0.137053,1.257356,-1.420971,-0.79915,-0.138041,1
-0.361244,2.038676,0.253982,0.061535,-0.138041,1
-0.027833,0.087187,-1.23411,-0.664793,-0.246903,1
-0.119976,1.815269,0.026351,-0.824425,-0.341718,1
0.440153,1.31049,-1.334901,-0.767223,-0.346985,1
0.463189,0.478451,0.379688,0.078828,-0.529592,2
-0.672831,0.020768,2.172419,-1.375157,-0.798234,1
0.66081,-0.544391,0.668473,-1.210203,-0.805257,2
-0.021771,1.950521,0.358171,-1.008002,-0.138041,1
0.122504,0.812957,1.5269,-1.126396,-0.469893,2
-0.503095,-0.417592,2.05011,0.575019,-0.656012,1
0.906928,-0.473142,0.606186,0.854376,0.843468,1
-0.625547,-0.784704,-0.329251,1.36786,-1.56202,2
-0.198782,-0.24732,0.687725,-1.493551,2.96978,2
-0.346695,1.596693,-1.539882,-0.832407,-0.354009,1
-0.145436,1.251318,-0.107283,0.005663,-0.824571,1
-0.242428,1.182484,-1.338299,-0.775205,-0.35752,1
-0.858328,-1.159062,-0.408525,0.392772,-0.138041,1
1.030593,1.167993,-0.248844,-0.225803,-0.382102,1
2.500022,-0.438121,-0.305468,0.101443,-0.33645,1
-0.665556,-0.362042,1.044459,1.737675,-0.138041,1
0.112805,1.239242,-1.374539,-0.741948,-0.311869,1
-0.554015,-0.689303,0.847406,0.399423,0.774991,2
1.082726,0.61008,-0.441367,0.149333,0.896143,1
0.286178,-0.089124,-0.534231,-0.288326,-0.385614,1
-0.661919,0.916811,1.136191,0.396763,-0.138041,1
0.001264,0.995306,-0.308866,-0.153969,-0.471649,1
-0.103002,-0.738815,0.704712,0.209195,0.653839,2
-1.08141,-1.822037,-1.370009,1.51685,-2.216946,2
0.42318,1.083461,-1.19334,-0.692728,0.053344,1
-0.792858,-0.275095,1.338907,-1.254102,-0.538371,1
0.955424,1.271847,-1.297529,-0.235115,0.148159,1
-0.784371,-0.369288,1.456686,-1.564055,-1.142377,1
-0.455811,-0.668774,-0.006491,1.159008,1.477323,2
-0.483696,1.370871,0.67187,0.367497,-0.138041,1
-0.728601,-0.724324,0.320798,2.388177,-1.725313,2
-0.595237,-0.203846,1.448758,0.883642,1.693291,2
-0.152711,0.548492,-1.407381,-0.824425,-0.411951,1
-0.774672,-0.510578,1.426108,0.87433,-0.138041,1
1.378552,0.083564,0.062591,0.069516,-0.587534,1
1.227001,1.801986,-1.287337,-0.755251,-0.311869,1
-0.19272,-0.451405,0.891573,-1.0958,0.46772,2
-0.626759,-0.818517,1.434036,0.962128,2.334169,2
3.490554,-0.992412,-0.989492,-0.639517,-0.211786,1
-0.811044,-0.243697,-0.135595,1.22286,1.893455,2
0.504411,0.890244,-1.272615,-0.251079,0.109531,1
-0.589175,0.04009,0.292486,0.074838,-0.487452,1
0.061884,1.221128,1.00369,0.315616,-0.475161,2
-0.695866,-0.853538,-0.208074,-1.232818,-0.138041,1
-0.583113,-0.944108,1.196213,1.053916,1.612522,1
-0.644945,-0.878897,-0.077838,1.974463,-0.138041,2
-0.741937,-0.87769,-0.11068,1.132402,4.270851,1
1.508278,-1.064868,-0.704105,-0.386766,0.037542,1
0.597765,-0.032366,-0.375683,-0.031584,-0.824571,1
0.375896,1.152294,0.058061,0.33424,-0.903584,1
-0.669193,-0.642207,-0.099355,1.873362,2.478147,1
-0.648583,-0.341513,2.240368,-1.576027,-0.826327,2
-0.521281,2.333332,-1.431163,-0.80181,-0.376834,1
1.547075,-0.470727,-1.017804,-0.394748,0.042809,1
-0.77346,-0.941693,1.209803,-1.760935,-0.817548,2
-0.688592,-0.231621,-0.364358,0.097452,0.641548,1
-0.777097,-1.159062,-0.281686,0.963458,1.682756,2
-0.691017,-0.265434,2.756784,-1.607954,-0.791211,1
-0.71284,0.370974,0.622041,0.100113,-0.582267,1
-0.739513,-0.775043,0.133938,1.249466,1.09982,2
-0.734663,0.228476,0.257379,-0.080804,-0.138041,1
-0.691017,0.046128,2.214321,-1.49089,-0.812281,1
-2.196818,-2.492257,-1.199003,-0.731306,-0.334694,1
-0.653432,-0.853538,-0.044996,2.031665,-1.512857,2
-0.701928,-0.230413,1.837202,-1.524147,-0.659523,1
1.804104,0.889036,-1.182015,-0.721994,-0.290799,1
0.41348,-0.027536,-1.135583,-0.65415,-0.23988,1
0.017025,1.427628,0.860996,0.049562,-0.422486,2
-0.80862,-0.758137,0.65375,2.184646,-0.138041,1
1.444021,-0.227998,-0.459487,-0.643508,-0.227589,1
0.3274,1.120896,0.39894,0.230479,1.354415,1
0.373471,1.201806,-1.204665,-0.301629,-0.418974,1
1.555562,-1.091436,-0.97024,-0.40406,-0.220565,1
-0.767398,-0.932032,-0.538761,0.391442,-0.138041,2
-0.80862,-0.525069,0.521249,2.20726,-0.138041,1
-0.794071,-0.848707,-1.639541,2.15937,-0.138041,1
0.407418,1.158332,1.027472,-0.94681,-0.429509,2
-0.289712,2.553116,-1.50704,-0.856351,-0.394393,1
-0.844992,-0.842669,0.183767,-0.530435,-0.138041,2
2.544881,-0.319776,-0.022346,-0.727315,-0.276752,1
-0.817106,-1.046754,-0.325853,2.381526,-1.737604,1
1.33248,-0.054103,-0.570471,-0.378785,-0.255682,1
-0.33942,-0.849915,1.452156,1.128411,2.597544,2
-0.19757,2.46013,-1.49345,0.43002,0.525663,2
0.281329,0.971153,-1.349624,-0.223143,-0.369811,1
-0.897125,-1.166307,0.133938,-0.972085,-0.873735,2
-0.528555,2.070074,-1.465138,-0.85103,-0.406684,1
-0.635246,-0.407931,0.408,0.823779,-0.138041,2
-0.781947,-0.387402,-0.285084,0.928871,1.417625,2
-0.818319,-1.115588,-0.329251,1.688455,-0.138041,1
-0.446112,0.210362,-1.277144,-0.793829,-0.469893,1
0.258293,1.48197,-1.422103,-0.15796,0.927748,1
-0.552803,-0.551636,0.267571,1.555428,-1.781499,2
-0.771035,-0.747268,-0.054056,2.001068,-1.433845,1
-0.130887,1.436081,-1.398321,-0.191216,0.153427,1
-0.654645,-0.442952,1.935729,-1.235478,-0.677082,1
-0.566139,-0.119314,0.988967,0.295662,-1.077411,1
-1.856134,-0.936862,-0.678057,-0.333555,-0.28202,1
-0.619485,-0.066179,0.832684,0.226488,-0.699907,1
2.846769,-0.881312,-1.027997,-0.301629,-0.248659,1
-0.429138,-0.917541,1.660534,0.718688,0.896143,2
-0.320022,1.132972,-1.2477,-0.265712,-0.394393,1
-0.727389,-0.841461,-0.197882,1.314649,-0.138041,2
-0.557653,-0.243697,1.819082,-1.569376,-0.828083,1
-0.760123,0.404787,1.75453,-1.453643,-0.138041,1
-0.754061,0.910773,1.252837,-1.328597,-0.548906,1
0.177062,0.07028,-1.200135,-0.691398,-0.255682,1
-0.693441,-0.74123,0.036544,1.756299,1.577406,1
0.47895,0.552115,-1.141246,-0.674104,0.037542,1
-0.221818,-0.554052,1.336642,0.449974,0.49757,1
-0.731026,-0.558882,0.030881,1.800198,-0.138041,2
-0.717689,-0.778666,0.998027,-2.152034,-0.87549,1
-0.80377,-0.701379,0.627703,0.685431,-0.138041,2
